DateTime,Entries,UniqueIPs
1509991582,68743,81479
1509992657,68720,81455
1509993613,68654,81386
1509994584,68665,81402
1509995552,68676,81430
1509996495,68694,81444
1509997451,68705,81452
1509998438,68716,81457
1509999375,68708,81452
1510000350,68784,81552
1510001293,68745,81491
1510002278,68827,81602
1510003228,68876,81665
1510005421,68909,81700
1510006351,68920,81714
1510007308,68916,81714
1510008252,68924,81722
1510009254,68926,81721
1510010174,68902,81689
1510011158,68949,81742
1510012095,68979,81776
1510013093,68997,81801
1510014043,68980,81786
1510014978,68993,81793
1510015947,69023,81837
1510016911,69033,81848
1510017853,69019,81833
1510018835,69053,81868
1510019788,69069,81876
1510020759,69085,81901
1510021693,69104,81915
1510022688,69141,81932
1510023633,69171,81929
1510024607,69166,81919
1510025553,69150,81913
1510026502,69129,81882
1510027462,69113,81858
1510028447,69092,81838
1510029376,69095,81850
1510030353,69104,81869
1510031294,69104,81874
1510032278,69088,81859
1510033212,69088,81861
1510034220,69091,81865
1510035140,69092,81877
1510036117,69099,81886
1510037051,69105,81884
1510038040,69106,81891
1510039334,69119,81910
1510040428,69063,81854
1510041390,69067,81859
1510042362,69047,81840
1510043298,69094,81893
1510044257,69105,81915
1510045252,69095,81909
1510046180,69074,81885
1510047151,69047,81845
1510048099,69075,81882
1510049083,69081,81876
1510050031,69099,81899
1510050986,69098,81900
1510051948,69142,81960
1510052899,69125,81948
1510053854,69138,81954
1510054830,69113,81901
1510055810,69117,81910
1510056760,69118,81910
1510057713,69085,81881
1510058656,69130,81940
1510059644,69030,81838
1510060592,69092,81914
1510061552,69029,81833
1510062506,69077,81888
1510063474,69078,81878
1510064689,69058,81829
1510065624,69040,81809
1510066572,69051,81815
1510067559,69061,81822
1510068498,69057,81829
1510069455,69058,81833
1510070445,69038,81809
1510071395,69021,81795
1510072357,69041,81813
1510073294,69026,81797
1510074283,69048,81824
1510075227,69056,81832
1510076184,69097,81879
1510077162,69129,81916
1510078121,69151,81931
1510079054,69159,81934
1510080035,69182,81957
1510080988,69183,81959
1510081953,69164,81942
1510082896,69171,81949
1510083875,69130,81920
1510084827,69094,81889
1510087264,69125,81932
1510088200,69120,81919
1510089153,69155,81956
1510090104,69135,81945
1510091078,69130,81942
1510092015,69136,81953
1510092999,69149,81978
1510093938,69147,81985
1510094923,69167,82008
1510095861,69203,82044
1510096824,69180,82021
1510097785,69246,82101
1510098749,69220,82076
1510099904,69224,82091
1510100904,69274,82155
1510101870,69216,82084
1510102866,69232,82111
1510103789,69265,82152
1510104742,69262,82152
1510105708,69220,82090
1510106681,69243,82128
1510107630,69292,82189
1510108579,69245,82129
1510109547,69230,82109
1510110516,69252,82088
1510111456,69295,82138
1510112429,69249,82084
1510113372,69300,82145
1510114358,69302,82149
1510115298,69259,82089
1510116262,69234,82062
1510117238,69239,82064
1510118199,69238,82063
1510119152,69292,82122
1510120119,69233,82044
1510121061,69287,82116
1510122023,69259,82070
1510122988,69317,82136
1510123955,69255,82061
1510124905,69287,82107
1510125863,69286,82108
1510127091,69247,82077
1510128020,69240,82062
1510128995,69242,82068
1510129970,69229,82053
1510130904,69243,82096
1510131883,69258,82109
1510132815,69270,82117
1510133796,69276,82124
1510134751,69242,82087
1510135701,69234,82075
1510136664,69253,82090
1510137662,69243,82093
1510138586,69257,82107
1510139586,69275,82117
1510140507,69286,82130
1510141464,69298,82146
1510142456,69319,82161
1510143403,69303,82148
1510144345,69320,82181
1510145327,69325,82199
1510146265,69372,82258
1510147231,69326,82198
1510148180,69372,82257
1510149159,69351,82214
1510150093,69398,82279
1510151074,69369,82255
1510152023,69404,82319
1510152990,69358,82255
1510153938,69405,82310
1510154916,69385,82295
1510155860,69435,82357
1510156836,69452,82372
1510157789,69409,82304
1510158767,69474,82374
1510159696,69497,82397
1510160672,69492,82393
1510161626,69493,82383
1510162592,69504,82396
1510163548,69514,82403
1510164514,69493,82377
1510166951,69498,82376
1510167863,69488,82353
1510168844,69487,82338
1510169775,69544,82399
1510170765,69563,82416
1510171694,69576,82427
1510172672,69554,82399
1510173617,69569,82427
1510174601,69570,82428
1510175534,69581,82433
1510176505,69574,82434
1510177469,69524,82381
1510178441,69478,82338
1510179399,69450,82302
1510180359,69404,82259
1510181318,69427,82241
1510182279,69449,82235
1510183472,69439,82221
1510184686,69422,82207
1510185632,69395,82169
1510186837,69401,82159
1510187793,69405,82161
1510188733,69375,82119
1510189709,69372,82116
1510190655,69363,82105
1510191612,69359,82088
1510192595,69363,82086
1510193536,69369,82084
1510194508,69339,82048
1510195457,69309,82016
1510196476,69281,81983
1510197381,69295,81990
1510198350,69298,81990
1510199302,69285,81976
1510200481,69302,81993
1510201466,69292,81987
1510202791,69300,81993
1510203871,69258,81936
1510204952,69277,81951
1510205906,69302,81969
1510206862,69319,81987
1510207834,69335,82010
1510208788,69379,82057
1510209948,69328,81984
1510210968,69338,81984
1510211944,69338,81968
1510212988,69381,82006
1510214323,69384,82017
1510215387,69402,82022
1510216342,69402,82030
1510217318,69381,82013
1510218262,69399,82033
1510221144,69417,82050
1510222105,69426,82050
1510223054,69422,82045
1510224026,69427,82047
1510225009,69435,82062
1510225958,69444,82059
1510226916,69391,81973
1510227857,69453,82041
1510228837,69463,82031
1510229802,69459,82025
1510230750,69478,82039
1510231699,69450,82008
1510232681,69472,82035
1510233626,69479,82033
1510234591,69480,82026
1510235547,69478,82020
1510236497,69485,82016
1510237468,69490,82015
1510238424,69528,82049
1510239383,69530,82049
1510240356,69582,82114
1510241310,69546,82081
1510242260,69537,82065
1510243226,69539,82066
1510244199,69549,82078
1510245136,69562,82095
1510246099,69569,82096
1510247073,69578,82099
1510248031,69595,82115
1510249239,69626,82156
