DateTime,Entries,UniqueIPs
1509931826,19031,19031
1509932546,18987,18987
1509933383,19014,19014
1509934236,18877,18877
1509935310,18900,18900
1509936334,18638,18638
1509937265,18489,18489
1509938128,18506,18506
1509939463,18286,18286
1509940527,18252,18252
1509941431,18102,18102
1509941668,18108,18108
1509942624,17876,17876
1509943343,17798,17798
1509945269,17615,17615
1509946104,17635,17635
1509946952,17246,17246
1509947787,17266,17266
1509948637,17063,17063
1509949832,16773,16773
1509950557,16674,16674
1509952463,16511,16511
1509953310,16541,16541
1509954328,16192,16192
1509954988,16228,16228
1509955833,16021,16021
1509956918,16050,16050
1509957935,15627,15627
1509958589,15654,15654
1509959431,15445,15445
1509959670,15454,15454
1509960631,15189,15189
1509961360,15107,15107
1509963268,14945,14945
1509964247,14674,14674
1509965132,14609,14609
1509966342,14423,14423
1509966857,8244,8244
1509967707,14453,14453
1509968550,14101,14101
1509970231,13944,13944
1509971302,13993,13993
1509972328,13819,13819
1509972985,13842,13842
1509973833,13836,13836
1509975629,13867,13867
1509976448,13896,13896
1509977312,8244,8244
1509978179,13963,13963
1509979237,13946,13946
1509980128,13977,13977
1509981027,13932,13932
1509982101,13972,13972
1509982957,13941,13941
1509985233,14000,14000
1509985701,14018,14018
1509986537,8244,8244
1509987609,14062,14062
1509988538,14129,14129
1509989432,14157,14157
1509990987,14214,14214
1509992061,14232,14232
1509993009,14236,14236
1509994453,14284,14284
1509995310,14290,14290
1509995662,14303,14303
1509996629,14319,14319
1509997534,14360,14360
1509999038,14420,14420
1510000068,8244,8244
1510001131,14455,14455
1510002635,14481,14481
1510005381,14549,14549
1510006218,8244,8244
1510006469,14551,14551
1510007424,14542,14542
1510008327,14558,14558
1510009264,14577,14577
1510010129,14624,14624
1510010911,14656,14656
1510011985,14662,14662
1510013432,14678,14678
1510014328,14718,14718
1510015342,14714,14714
1510017031,14782,14782
1510017903,8244,8244
1510018827,14843,14843
1510019730,14919,14919
1510020608,14942,14942
1510022206,15003,15003
1510024530,15054,15054
1510025424,15063,15063
1510027507,15140,15140
