DateTime,Entries,UniqueIPs
1509893777,10775,10775
1509894626,10715,10715
1509895822,10624,10624
1509896536,10614,10614
1509897659,10576,10576
1509898521,10603,10603
1509899297,10627,10627
1509900322,10561,10561
1509901367,10547,10547
1509902423,10593,10593
1509903739,10560,10560
1509905425,10562,10562
1509907519,10519,10519
1509909023,10518,10518
1509911307,10482,10482
1509913223,10489,10489
1509914537,10453,10453
1509915379,10478,10478
1509916464,10472,10472
1509918139,10461,10461
1509919160,10442,10442
1509921024,10449,10449
1509921833,10421,10421
1509922683,10440,10440
1509923658,10413,10413
1509924483,10442,10442
1509926507,10383,10383
1509927258,10412,10412
1509928218,10396,10396
1509928937,10390,10390
1509929887,10436,10436
1509930863,10476,10476
1509931821,10483,10483
1509932537,10513,10513
1509933378,10596,10596
1509934227,10631,10631
1509935301,10731,10731
1509936321,10731,10731
1509937260,10744,10744
1509938119,10792,10792
1509939458,10802,10802
1509940519,10826,10826
1509941659,10832,10832
1509942617,10800,10800
1509943337,10809,10809
1509945260,10830,10830
1509946099,10870,10870
1509946939,10817,10817
1509947778,10848,10848
1509948623,10843,10843
1509949820,10813,10813
1509950544,10829,10829
1509952458,10866,10866
1509953297,10897,10897
1509954319,10840,10840
1509954979,10863,10863
1509956063,10860,10860
1509956903,10892,10892
1509957920,10843,10843
1509958580,10867,10867
1509959660,10869,10869
1509960623,10843,10843
1509961349,10851,10851
1509963262,10871,10871
1509964235,10703,10703
1509965123,10702,10702
1509966337,10698,10698
1509967694,10765,10765
1509968539,10701,10701
1509970223,10722,10722
1509971297,10764,10764
1509972317,10741,10741
1509972977,10777,10777
1509973824,10755,10755
1509975618,10723,10723
1509976443,10770,10770
1509977311,10766,10766
1509978174,10806,10806
1509979229,10793,10793
1509980119,10834,10834
1509981022,10801,10801
1509982096,10856,10856
1509982947,10725,10725
1509985222,10774,10774
1509985696,10792,10792
1509988524,10743,10743
1509989427,10708,10708
1509990978,10764,10764
1509992057,10773,10773
1509992997,10751,10751
1509994449,10787,10787
1509995657,10801,10801
1509996623,10773,10773
1509997522,10803,10803
1509999026,10799,10799
1510001119,10806,10806
1510002624,10797,10797
1510005376,10824,10824
1510006461,10802,10802
1510007417,10790,10790
1510008319,10808,10808
1510009257,10800,10800
1510010120,10848,10848
1510010903,10870,10870
1510011978,10844,10844
1510013423,10863,10863
1510014319,10909,10909
1510015337,10872,10872
1510017026,10897,10897
1510018816,10867,10867
1510019718,10899,10899
1510020597,10885,10885
1510022200,10901,10901
1510024522,10914,10914
1510025417,10884,10884
1510027498,10906,10906
1510028423,10946,10946
1510029319,10934,10934
1510029743,10909,10909
1510031657,10946,10946
1510033156,10931,10931
1510034689,10713,10713
1510035622,10750,10750
1510036817,10741,10741
1510037717,10797,10797
1510038626,10799,10799
1510039698,10835,10835
1510040723,10793,10793
1510042227,10792,10792
1510044138,10782,10782
1510045498,10684,10684
1510046426,10708,10708
1510049425,10679,10679
1510050244,10725,10725
1510051337,10676,10676
1510052404,10654,10654
1510053257,10698,10698
1510054102,10739,10739
1510054960,10714,10714
1510055778,10759,10759
1510056634,10718,10718
1510057517,10751,10751
1510058421,10723,10723
1510059318,10765,10765
1510060235,10708,10708
1510061171,10764,10764
1510062023,10711,10711
1510064059,10745,10745
1510065017,10718,10718
1510066059,10755,10755
1510068022,10791,10791
1510068850,10747,10747
1510069348,10743,10743
1510070788,10770,10770
1510071624,10793,10793
1510072822,10736,10736
1510074074,10753,10753
1510074927,10795,10795
1510076537,10771,10771
1510078459,10798,10798
1510080918,10814,10814
1510081823,10782,10782
1510082902,10837,10837
1510083922,10773,10773
1510084856,10760,10760
1510086624,10735,10735
1510087518,10759,10759
1510088411,10757,10757
1510089317,10808,10808
1510090226,10777,10777
1510090941,10773,10773
1510092289,10779,10779
1510093217,10823,10823
1510093696,10851,10851
1510094724,10762,10762
1510096171,10742,10742
1510098318,10671,10671
1510098979,10699,10699
1510100119,10688,10688
