DateTime,AddedIPs,RemovedIPs
1510459125,1,0
1510461754,1,0
1510462589,1,0
1510463438,1,0
1510465539,3,2
1510467043,0,1
1510468102,1,0
1510470871,3,1
1510471848,1,1
1510472738,1,0
1510474239,1,1
1510475443,2,0
1510477854,2,0
1510478743,2,0
1510479640,4,2
1510481441,0,2
1510483354,0,1
